measurement,region_id,timestamp,value,extra_data
Poaceae,AB,2018-09-12,,"{""rings"": null}"
Poaceae,AL,2018-09-12,,"{""rings"": null}"
Poaceae,B,2018-09-12,,"{""rings"": null}"
Poaceae,BA,2018-09-12,,"{""rings"": null}"
Poaceae,BB,2018-09-12,,"{""rings"": null}"
Poaceae,BD,2018-09-12,,"{""rings"": null}"
Poaceae,BH,2018-09-12,,"{""rings"": null}"
Poaceae,BL,2018-09-12,,"{""rings"": null}"
Poaceae,BN,2018-09-12,,"{""rings"": null}"
Poaceae,BR,2018-09-12,,"{""rings"": null}"
Poaceae,BS,2018-09-12,,"{""rings"": null}"
Poaceae,BT,2018-09-12,,"{""rings"": null}"
Poaceae,CA,2018-09-12,,"{""rings"": null}"
Poaceae,CB,2018-09-12,,"{""rings"": null}"
Poaceae,CF,2018-09-12,,"{""rings"": null}"
Poaceae,CH,2018-09-12,,"{""rings"": null}"
Poaceae,CM,2018-09-12,,"{""rings"": null}"
Poaceae,CO,2018-09-12,,"{""rings"": null}"
Poaceae,CR,2018-09-12,,"{""rings"": null}"
Poaceae,CT,2018-09-12,,"{""rings"": null}"
Poaceae,CV,2018-09-12,,"{""rings"": null}"
Poaceae,CW,2018-09-12,,"{""rings"": null}"
Poaceae,DA,2018-09-12,,"{""rings"": null}"
Poaceae,DD,2018-09-12,,"{""rings"": null}"
Poaceae,DE,2018-09-12,,"{""rings"": null}"
Poaceae,DG,2018-09-12,,"{""rings"": null}"
Poaceae,DH,2018-09-12,,"{""rings"": null}"
Poaceae,DL,2018-09-12,,"{""rings"": null}"
Poaceae,DN,2018-09-12,,"{""rings"": null}"
Poaceae,DT,2018-09-12,,"{""rings"": null}"
Poaceae,DY,2018-09-12,,"{""rings"": null}"
Poaceae,E,2018-09-12,,"{""rings"": null}"
Poaceae,EC,2018-09-12,,"{""rings"": null}"
Poaceae,EH,2018-09-12,,"{""rings"": null}"
Poaceae,EN,2018-09-12,,"{""rings"": null}"
Poaceae,EX,2018-09-12,,"{""rings"": null}"
Poaceae,FK,2018-09-12,,"{""rings"": null}"
Poaceae,FY,2018-09-12,,"{""rings"": null}"
Poaceae,G,2018-09-12,,"{""rings"": null}"
Poaceae,GL,2018-09-12,,"{""rings"": null}"
Poaceae,GU,2018-09-12,,"{""rings"": null}"
Poaceae,GY,2018-09-12,,"{""rings"": null}"
Poaceae,HA,2018-09-12,,"{""rings"": null}"
Poaceae,HD,2018-09-12,,"{""rings"": null}"
Poaceae,HG,2018-09-12,,"{""rings"": null}"
Poaceae,HP,2018-09-12,,"{""rings"": null}"
Poaceae,HR,2018-09-12,,"{""rings"": null}"
Poaceae,HS,2018-09-12,,"{""rings"": null}"
Poaceae,HU,2018-09-12,,"{""rings"": null}"
Poaceae,HX,2018-09-12,,"{""rings"": null}"
Poaceae,IG,2018-09-12,,"{""rings"": null}"
Poaceae,IM,2018-09-12,,"{""rings"": null}"
Poaceae,IP,2018-09-12,,"{""rings"": null}"
Poaceae,IV,2018-09-12,,"{""rings"": null}"
Poaceae,JE,2018-09-12,,"{""rings"": null}"
Poaceae,KA,2018-09-12,,"{""rings"": null}"
Poaceae,KT,2018-09-12,,"{""rings"": null}"
Poaceae,KW,2018-09-12,,"{""rings"": null}"
Poaceae,KY,2018-09-12,,"{""rings"": null}"
Poaceae,L,2018-09-12,,"{""rings"": null}"
Poaceae,LA,2018-09-12,,"{""rings"": null}"
Poaceae,LD,2018-09-12,,"{""rings"": null}"
Poaceae,LE,2018-09-12,,"{""rings"": null}"
Poaceae,LL,2018-09-12,,"{""rings"": null}"
Poaceae,LN,2018-09-12,,"{""rings"": null}"
Poaceae,LS,2018-09-12,,"{""rings"": null}"
Poaceae,LU,2018-09-12,,"{""rings"": null}"
Poaceae,M,2018-09-12,,"{""rings"": null}"
Poaceae,ME,2018-09-12,,"{""rings"": null}"
Poaceae,MK,2018-09-12,,"{""rings"": null}"
Poaceae,ML,2018-09-12,,"{""rings"": null}"
Poaceae,N,2018-09-12,,"{""rings"": null}"
Poaceae,NE,2018-09-12,,"{""rings"": null}"
Poaceae,NG,2018-09-12,,"{""rings"": null}"
Poaceae,NN,2018-09-12,,"{""rings"": null}"
Poaceae,NP,2018-09-12,,"{""rings"": null}"
Poaceae,NR,2018-09-12,,"{""rings"": null}"
Poaceae,NW,2018-09-12,,"{""rings"": null}"
Poaceae,OL,2018-09-12,,"{""rings"": null}"
Poaceae,OX,2018-09-12,,"{""rings"": null}"
Poaceae,PA,2018-09-12,,"{""rings"": null}"
Poaceae,PE,2018-09-12,,"{""rings"": null}"
Poaceae,PH,2018-09-12,,"{""rings"": null}"
Poaceae,PL,2018-09-12,,"{""rings"": null}"
Poaceae,PO,2018-09-12,,"{""rings"": null}"
Poaceae,PR,2018-09-12,,"{""rings"": null}"
Poaceae,RG,2018-09-12,,"{""rings"": null}"
Poaceae,RH,2018-09-12,,"{""rings"": null}"
Poaceae,RM,2018-09-12,,"{""rings"": null}"
Poaceae,S,2018-09-12,,"{""rings"": null}"
Poaceae,SA,2018-09-12,,"{""rings"": null}"
Poaceae,SE,2018-09-12,,"{""rings"": null}"
Poaceae,SG,2018-09-12,,"{""rings"": null}"
Poaceae,SK,2018-09-12,,"{""rings"": null}"
Poaceae,SL,2018-09-12,,"{""rings"": null}"
Poaceae,SM,2018-09-12,,"{""rings"": null}"
Poaceae,SN,2018-09-12,,"{""rings"": null}"
Poaceae,SO,2018-09-12,,"{""rings"": null}"
Poaceae,SP,2018-09-12,,"{""rings"": null}"
Poaceae,SR,2018-09-12,,"{""rings"": null}"
Poaceae,SS,2018-09-12,,"{""rings"": null}"
Poaceae,ST,2018-09-12,,"{""rings"": null}"
Poaceae,SW,2018-09-12,,"{""rings"": null}"
Poaceae,SY,2018-09-12,,"{""rings"": null}"
Poaceae,TA,2018-09-12,,"{""rings"": null}"
Poaceae,TD,2018-09-12,,"{""rings"": null}"
Poaceae,TF,2018-09-12,,"{""rings"": null}"
Poaceae,TN,2018-09-12,,"{""rings"": null}"
Poaceae,TQ,2018-09-12,,"{""rings"": null}"
Poaceae,TR,2018-09-12,,"{""rings"": null}"
Poaceae,TS,2018-09-12,,"{""rings"": null}"
Poaceae,TW,2018-09-12,,"{""rings"": null}"
Poaceae,UB,2018-09-12,,"{""rings"": null}"
Poaceae,W,2018-09-12,,"{""rings"": null}"
Poaceae,WA,2018-09-12,,"{""rings"": null}"
Poaceae,WC,2018-09-12,,"{""rings"": null}"
Poaceae,WD,2018-09-12,,"{""rings"": null}"
Poaceae,WF,2018-09-12,,"{""rings"": null}"
Poaceae,WN,2018-09-12,,"{""rings"": null}"
Poaceae,WR,2018-09-12,,"{""rings"": null}"
Poaceae,WS,2018-09-12,,"{""rings"": null}"
Poaceae,WV,2018-09-12,,"{""rings"": null}"
Poaceae,YO,2018-09-12,,"{""rings"": null}"
Poaceae,ZE,2018-09-12,,"{""rings"": null}"
